ComputeInstance,EventSequence
21782e27-2578-430e-be94-5b9ff7a54e19,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
0916bb6b-fb6d-48d5-a882-013e06727cfc,[20]
920e7955-b82e-4672-904c-461bd9bb25b3,[20]
fcaed5c9-f63d-4f7e-a85d-76c5ea034d21,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 36, 9, 20, 7, 12, 5]"
948cdf51-41d0-4ac6-8152-a36d7c04036c,[20]
7571a987-2086-451e-b085-f35a5ec37e52,[20]
49e3b6bc-61c4-47b1-85e8-010c6d88848e,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
d4fa4726-84f4-476c-ad4c-87c4bc9e34cf,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 20, 7, 5, 12]"
309a203c-f1db-4bbe-9850-9aac4f28d4c6,"[10, 11, 2, 3, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 1, 5]"
9297a8a4-4214-4b50-9ded-188f1db9ca86,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 36, 9, 7, 5, 12]"
d5315397-7cbe-4d7d-b9ce-6cac63fa00f5,[20]
817cb9f2-dbc7-49f9-b92c-f29065998d85,[20]
7f6762d3-cfce-4616-8432-99ab7213bc86,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
0040ce97-2743-4fb0-8654-e3d4c8266b15,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
94a708a8-078d-4bab-8f11-851b368e47da,[20]
49100e31-3b4d-49c5-bfa3-fd8f379692fc,[20]
751497b6-3ff0-4537-954e-8e5bd1aee69a,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
26d33d52-fb9f-4e4a-b943-c2ece3dd4687,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
846ff41e-8e01-4b9b-97e4-8c348e0e5ce1,[20]
21b9416b-4183-4de9-bd37-3b7e09937214,[20]
314d2beb-d217-4533-be08-d49662eb21c1,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
2be81d2f-ec44-42fe-9c61-61a5f9856bb2,[20]
cf71f397-5b60-4023-89fb-e94162542fd8,[20]
94fa07fe-8d00-4a22-a3ab-f381a69d446b,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
a99de894-0d1e-4363-a34f-3e014c063a80,[20]
2d823cb7-5fe2-4b02-aa07-4afb6b9520df,[20]
d0561fc7-c935-4e23-933b-3d87832114bd,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
11dce008-75b2-46e0-b55f-34dae8d4e2ae,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
6415e2f2-9594-4f62-a4df-28a0a25c993c,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
05c0ec09-ca68-4477-83f2-f6c17289f66c,[20]
8aa8687f-c8d1-4073-841c-9028bb17d123,[20]
77c38bcc-5435-46a4-a7ee-3864e3051966,"[44, 10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
2b3dec95-7927-486e-a66b-63aa4823cb02,[20]
3aa33a24-e8ff-4d23-bb3b-500251e2d25a,[20]
22815693-79ac-4f40-92f6-b2e1009592a4,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
06c142dd-33be-42a9-ae06-0c5138a53059,[20]
d625f258-fba0-41cb-9a11-c2526178252c,[20]
fd750099-65bf-4119-bf8a-de123e31ad03,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 22, 20, 7, 12, 5]"
1ef01c5b-8722-44b6-8d77-d74759de75fd,[20]
ae51efc7-a958-4a1d-b00a-d8fb3e8dd1c4,[20]
1131412b-4e0e-4d5c-8571-81c410c07bd7,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
7719df70-422b-4cd4-b057-a8cc3a200b68,[20]
fae18831-1c43-44d6-b460-64f39a1910c5,[20]
b7b82fd7-286b-45fa-9ec5-3b0f9aa5aa3f,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
7f3c6946-26b0-4491-aca5-ea94f2aeeb5b,[20]
cbfa67bb-3351-446d-8c91-c5e3d672d067,[20]
ade8cdc0-d975-42ed-abe9-a21b7b71c4c6,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
1d3371be-0929-42dc-93aa-0f609c68aec6,[20]
65ff34c9-b9bd-49f3-996e-88486e766b83,[20]
e3bcdb19-41b9-4c05-b71e-f2e84973ea25,"[10, 11, 2, 3, 16, 17, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
2b81a2ec-60d2-4c63-bab7-3898dd04e649,[20]
2aec1a23-4725-48c5-8c8d-f112243b6688,[20]
c3a92c7d-5815-48e8-9d3a-a6112d65ba4d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
5c2a28e0-1069-4c5b-af03-ab3d31512a65,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
e9b19006-8388-4c7a-ba3a-73ad18893cc8,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 20, 12, 1, 5]"
a5b2aec8-9a68-4824-9060-4a035040f8a1,[20]
c8f1aa34-a9d8-4414-a411-7966ff36f90d,[20]
a53e952a-c245-4fcd-9d04-6db98227c161,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
1f5e237a-fda4-4988-899c-bac32f727b81,[20]
c3c84d01-8af2-49c9-b817-751b03927da9,[20]
cc5cfbc0-87d8-4232-9ec7-1501e8e15544,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
72757fa4-7c35-47af-a960-4e124d9d0b3b,[20]
e799bf0d-a03a-4f39-a73a-e99c30f3f942,[20]
e92c363f-6972-4909-b826-ca703f06b47b,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
039daf4e-427f-42f1-bb73-4b81c6e7c378,[20]
60ea6448-f8f7-4e43-a6af-e392670c8a8d,[20]
a82141c3-873f-4ae5-9f54-9f506d15fa12,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 36, 9, 20, 7, 45, 12, 5]"
b5ca39a5-effa-4f73-9041-3c6f083f5766,[20]
f2e110fe-bed7-4208-9948-129656950794,[20]
a09cc2ff-8225-4244-b74b-d0f4b200ebcd,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
b5760696-87e5-44cf-8712-c3a65de313c5,[20]
b7933099-435c-43b3-b887-9557d9c99135,[20]
7bf7f7af-959c-429a-b0f4-b736733759ea,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
33f26004-dbee-49df-abf7-2c20ac7aefa5,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 22, 20, 7, 5, 12]"
3fc8dad6-c1e8-4ee6-bc6d-09791674a13d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
9bbb8f98-6ac1-47b5-ac57-203aba00c031,[20]
0eebd06c-94d4-43f7-b41a-5cdcac8597df,[20]
7569cbaf-0cdc-4cd9-932d-f37578b9e35c,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
9b296922-c447-43c5-bbb6-84d0db5c9607,[20]
a4de2be9-d3d6-4963-8484-10bd8c7cd86c,[20]
f3a6be8e-3fc5-47e8-9c2a-0265f02eacf7,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
45f3031f-f28c-49fa-955f-27a5185583bd,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
76cf51fe-3107-4d6a-b0c4-45223bd2a208,[20]
6114fec0-a62e-4595-a77f-83359a74167a,[20]
730ddcd6-0280-4083-a0fe-dd1c72d6585d,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
3eff16c8-5f58-47b6-b6be-3d76bb3e5b5c,[20]
170fed20-071b-496a-b299-f3d9938a4d27,[20]
494912b3-dfe4-45cd-afb6-8fbd5beecf46,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
6f67ee18-ddb6-4a38-96a0-897f5e717faf,[20]
d863c3cc-7745-4f5e-aa7b-be74fef27093,[20]
5f881f99-0162-44ca-9def-b0ed181c01bd,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 5, 7, 12]"
b807bfc0-0c8d-4032-9106-8674bc3c1df2,[20]
11d1660d-78dd-47a1-9725-15991b5d7f39,[20]
34690104-d5a5-450b-a066-12a0933bed58,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
99c9f3e8-1cc5-4ea2-8f76-4ebbe6c43771,[20]
0dc82d3b-6bb5-45f7-a55d-44723add82d3,[20]
992557c8-8beb-4c19-9dc3-9da5f0c93a6c,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
93631fa7-c4ee-430a-9c6a-7f9bd650df26,[20]
0f961973-a9c9-48c5-8477-84c34db9109e,[20]
5e3da4a4-5dbf-4100-a609-3494962cda06,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
a1e542a5-ccd9-4cee-a2c6-68d4b53f765a,[20]
4a59013c-46eb-4774-82b7-e0bdff4401b4,[20]
9e137a38-b6dc-46d3-af73-761abbc87478,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
6a92940c-4bf2-4a82-a1cf-03a22cd27dae,[20]
07ba815d-2397-4cc9-ac25-6603860e63aa,[20]
cce9306c-feab-473d-8f15-f9aeb2ba6619,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
817c7775-5390-4f1d-a1c9-107e28eecfff,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
f8dcd28d-7f12-4a95-a497-f5ab66db6f8d,[20]
dadd74b4-2a9d-4f5e-9bde-65240dccaaf9,[20]
ded9a45f-20c9-46ac-8c91-16a7c24a385c,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
a10edaf7-9736-40f1-a095-59547aa272a1,[20]
7fef9ed1-ca32-41fd-86c5-5da6113c5952,[20]
08a61249-e533-407c-80e7-730e0abd50bf,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
583c8aac-d0a5-4d4a-b0e9-92088010ae1d,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
43cf6a22-d1de-4267-b9da-61bfe49aa026,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
4e98356e-d110-46dd-b0ba-cd0db13e9a55,[20]
437dcc72-a0f8-4083-93d5-739357442505,[20]
fc17adba-bbc8-4714-b773-44f0e3ee8917,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
7d661a50-93a7-440e-91fd-eb4eef9a9dae,[20]
1922840f-e590-489e-8160-af06a206f1dc,[20]
780b41bf-beaf-4191-82cd-aad0944572a0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
c1b61f6a-51d8-4371-bfd9-4b49d18216d8,[20]
2e175973-d3be-4b31-8ab9-241aa8d10525,[20]
61e4130d-52a0-4c2a-979f-23e13a891050,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
be3ef7a4-284b-4719-93d5-a2d71eaa3b44,[20]
50fb529f-b133-4be9-aa24-01445fdb7160,[20]
7d178475-0a80-4a1f-9b27-1c71830f1ebe,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
47cb57f4-c34d-40d3-a9c7-a47fc8abf224,[20]
4afe7178-310f-4f07-940c-2d06a4377888,[20]
b37661aa-0b25-4f8d-8861-4b250b275f13,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
ea021760-36b8-45e1-a134-cb47544bdb6c,[20]
eede57b9-7edb-4ff6-9c5a-995e1884c138,[20]
9b3d17fd-b98a-4b14-a343-7b155429b93c,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
d1014d2e-2353-49a7-92c8-42b2a8905971,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
e9915bf4-8457-4605-85ca-3fd07ac6ebf7,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 36, 9, 7, 12, 5]"
31a2e884-df91-48bc-b867-4fb921217dc7,[20]
0e8a793d-d4a9-4090-b0db-d2cec12b3617,[20]
9ee8dcec-3a62-4c1d-8e41-82830d6641df,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
f967d0e0-2e34-43df-8c1c-7ef982ad6ec9,[20]
ef8fb26a-1fc1-497b-acb0-a90b1cc71aa2,[20]
30ea39d0-5623-495b-9290-5055d2834b4b,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
dee8691c-3d5a-423e-a51d-57b66bbc1744,[20]
016b8980-1a34-4a18-aba5-2aa381624d8f,[20]
0885a7d3-6fd5-4ed1-ad3a-9d066b9cf3e5,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
262258ad-9942-47bb-86c2-a06f46a66c30,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
5a5e9348-c5d7-4117-9300-e107e4354edf,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
977897a1-2336-4aa3-aefa-5a5d37152ca0,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
cdcf101d-9f30-40cc-9801-cf17cc4bdbd5,[20]
1afd1093-27d5-4b80-af62-ceb969d323e0,[20]
2a89fdd9-afda-4f4e-a653-3a7322fd43a6,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
12caed4f-1895-48ea-b2ea-caf3e51b18c7,[20]
00df7805-b589-4986-ac58-ab4306e41419,[20]
572f483d-f58c-4576-80f2-1af0f762f666,"[10, 11, 2, 16, 17, 15, 1, 3, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
ca252321-5ac0-4b6a-8a2c-0a1b5bc3940e,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
e18f59ba-277e-47e9-b01a-da2b84820e72,[20]
c50c58df-48d9-41bd-9461-f82d51e02732,[20]
ef407448-ac76-44c6-961e-e456c1a4337e,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
8dfddefd-7f9e-462d-8ffc-de5192a84d31,[20]
a5203cb8-a7cf-42ad-be1c-05cbd9e3d4fc,[20]
e1986d3b-4cf8-4fdb-84bc-985a9881c27d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 20, 7, 12, 5]"
5eae9974-f415-4af2-8577-25a8c670a2ac,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
d1c503a4-8da1-4c32-86ce-4843fc2525a9,[20]
5c818d14-acd5-4086-bc8f-f8441aec73e4,[20]
c7dac7b5-16a9-4730-b531-105dd0c72133,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 1, 5]"
4af1d479-5708-4c37-b44f-80fd0446ceb8,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
90062c10-64a3-473e-9650-3d13911ca41c,[20]
20f70318-a9f1-4c31-bf88-6b01ec235bba,[20]
5cee874e-e90b-4649-83d7-f146331f7ddf,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
bef58bb9-76df-4c64-9bfd-9e1676a39c41,[20]
5dd97526-c6fb-48b6-9cfc-99eb04b7592d,[20]
3d54bb70-b62e-4b82-b1f6-52a56511c856,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
534a6cb0-940e-425c-93ae-cf1355489ab0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 20, 7, 12, 5]"
7c43afd4-4179-4545-85e9-057dea9fabeb,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
19705d33-ef8f-42e2-8cf3-3667aab3e765,[20]
e128d0f6-26ef-4212-954f-1626010a2c2d,[20]
58ad8909-3031-4fe3-ba66-a846277bb62d,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
e9c32d4f-28c5-45cb-be93-7b6374095b76,[20]
bcb8ee50-383b-43e7-817f-bb88652e3e08,[20]
a5908cd4-e81b-4d48-a392-ccda4f0519e0,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 7, 12, 5]"
cefb8e8b-f46c-44b3-a354-add76f9a4fe0,[20]
07df4693-a348-40d3-b00d-8ad0ca3e4f0f,[20]
cb2e9487-6c3e-4c70-92ca-3a2d1a4f10e8,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 8, 6, 13, 4, 9, 7, 20, 12, 5]"
a344389b-0197-4d05-8ae1-68b5be8ac25c,[20]
f85acc24-1864-489a-af65-7c2230b09fed,[20]
6388239b-51ac-4fd5-8648-4f7f817c9626,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
31023409-72f7-4cf8-928b-7f7828d9d5d1,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
ba63ff61-1d4c-49fd-96f7-c7add855bd4b,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
89a86d89-664a-4824-9206-6eff46942894,[20]
025a7b03-6049-41f5-9d14-e6640ff13aab,[20]
0f8c4681-d8e8-45ad-8b9c-4f4903d17b19,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
837c847e-7696-4e9f-96eb-0427b63837b4,[20]
9867e3cd-c851-4fce-8a7d-b454a0d2078f,[20]
9bb948e7-8073-4483-bee4-926086feffd2,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
53ba10a5-eccd-405b-8c1d-7f5cbf2779cf,[20]
2f30253c-4fa6-46c1-a6f6-154ea91d0c43,[20]
43595dbc-83a2-41b6-92d6-a84efce341b3,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
e7f06ef7-9c76-4afc-a4bb-f095c581c7cc,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 36, 20, 7, 5, 12]"
477248f5-908d-481d-89f2-af4dcc5636fa,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
6df7a98b-87ef-4660-a814-353ee252e857,[20]
aa7fe0c8-bfbe-4d77-95b9-18b20a99ca65,[20]
6f98bde1-76e8-47ad-971c-e194e8c121bb,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 5, 7, 12]"
ac39be29-b320-44ae-9647-32bcdbe02402,[20]
5a672ed9-51b9-47a6-b252-b3b9afbf2e68,[20]
c0540c6a-eb43-4f09-951f-b8baf84014de,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
c46df8fc-92f5-4b82-b8e6-74c25f56df9a,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
0eaca11a-f040-471a-ab1e-88beecc9146f,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 20, 5, 12]"
d407e3c7-2c12-4344-912b-02b263150eae,[20]
65bff2a2-b7a0-45ff-a8a0-224844ac2936,[20]
3ae436e6-db9c-4461-90b9-dbd21500e996,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 7, 12, 5]"
cf65d798-ad81-4ceb-ae66-8f720a2b0ba1,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
8580ad0f-02ca-46ee-b9f0-6f52807c1a41,"[10, 11, 2, 16, 17, 1, 3, 15, 14, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
15f53536-4022-4828-9ef4-a05223b30a91,[20]
85eca0f0-167a-431c-ae82-e41836e87e3c,[20]
e9773c9c-f94e-4fda-9b52-6d53c96222bd,[20]
36992878-67e6-4939-9c98-bf5fa36be875,[20]
51513a58-1eb1-4601-9de4-86aa999f5259,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 7, 20, 5, 12]"
78935b65-286b-4758-a4d5-aaaea60496f7,[20]
6adec908-1d08-44b5-9e9e-444c182478c6,[20]
3b0eeb90-40aa-4ce5-8c4d-357b5b367553,"[10, 11, 2, 16, 17, 1, 3, 14, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
68f301be-0ad7-450f-b0ee-a3fe7391d109,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
4c266ab6-be25-469d-aad9-46a33b034160,[20]
c42b05c1-f6e8-47a9-8ad1-6e723190eed8,[20]
5f9ebfd4-1dea-41e8-8abf-b12c2da9d512,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
d3b0b15b-0a8e-4914-8099-4f2550e29395,[20]
69646e95-40ea-491b-950d-2fc898039248,[20]
4de196e3-9881-4316-a770-0407ab3b6a99,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 1, 1, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
365e40b2-36a7-4182-aa89-61013bd9d117,[20]
35b3a0b8-7a5d-49cb-9a6b-0e4149aedbcc,[20]
62e10930-f0c5-4906-abb9-d9df69245f86,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 1, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
3d6c4fda-a184-4935-ae7d-348083bff3ff,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
a15cd1a6-e32d-459d-b00d-9282a4be0185,"[44, 10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 7, 20, 5, 12]"
428fa347-6456-4954-ac37-ab5243afbcdc,[20]
b6586df9-6f6a-467a-8f2d-6af653a1815d,[20]
9665affb-8c03-4f6c-9535-7129fb774d90,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 22, 7, 5, 12]"
d5ebddbe-8218-466b-9fd3-8f0f0828814e,[20]
dc2cb449-3a21-4b36-80f9-2bed3e2b6150,[20]
6e251ec1-0f69-45a9-9a3e-e6f1768151cb,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 12, 5]"
c50d9e7a-e66c-4446-9c3e-2664d0084a0c,[20]
6f5cb51d-a76e-44a7-90f2-293a014aada2,[20]
df216191-a8a1-4c14-b9e4-79179129bf8c,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 7, 5, 12]"
e29a140f-02c5-4c79-801a-401c45b6b538,[20]
ad411525-503d-482f-91e8-6c79e857da56,[20]
70f15985-d112-41db-9fb3-5cd532d517f8,"[10, 11, 2, 3, 1, 14, 16, 17, 15, 8, 6, 13, 4, 9, 5, 20, 7, 12]"
ebc78fe8-c57d-468e-bdfb-4abdf283d707,[20]
730dbc01-7c8b-4e27-b5a4-da0738483bee,[20]
3c1eeddc-18ec-44f6-8789-fbf475d9d2af,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
ebcecfca-fa75-41c1-a415-ebd9b5ec0b28,[20]
79f663eb-ad8f-4f70-a0e6-2548504e62e8,[20]
affd18e7-62e7-4f2b-ace4-0aa89921ad24,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 20, 7, 5, 12]"
91820f6d-c146-407c-8145-58ca4f63d872,"[10, 11, 2, 16, 17, 15, 3, 14, 8, 6, 13, 4, 9, 20, 7, 5, 12, 1]"
2b4d6223-3d5c-42d6-ad3b-3a55bb2eb815,[20]
ccb145f1-afb4-46c0-ac84-87a18cf8e461,[20]
b3d848c2-4c79-4e30-8554-7c391ac2bf13,"[10, 11, 2, 3, 1, 14, 16, 17, 1, 15, 8, 6, 13, 4, 9, 20, 7, 12, 5]"
53a12e85-22a5-496c-acbb-f7da50a49ef4,[20]
0de38b64-c58b-4df4-98b8-b39e9cd3959b,[20]
d2800027-b656-41e9-8568-3c7c05cbb0e7,"[10, 11, 2, 16, 17, 1, 3, 14, 15, 8, 6, 13, 4, 9, 5, 7, 20, 12]"
